timestamp_s      , pid  , runtime_ns, runtime_ms, switches, nice, tickets
1764245370.906290,  3591,   35056220,     35.056,      131, 0   ,        100
1764245370.906290,  3594,  138307031,    138.307,      758, 0   ,        100
1764245370.906290,  3596,   81006906,     81.007,      105, 0   ,        100
1764245370.906290,  3602,   82494982,     82.495,      142, 0   ,        100
1764245370.906290,  3705,    4845981,      4.846,      264, 0   ,        100
1764245370.906290,  3708,   15602860,     15.603,      106, 0   ,        100
1764245370.906290,  3715,   10784662,     10.785,      531, 0   ,        100
1764245370.906290,  3739,     827746,      0.828,       52, 0   ,        100
1764245370.906290,  3740,    1666273,      1.666,       53, 0   ,        100
1764245370.906290,  3798,    1405184,      1.405,       57, 0   ,        100
1764245370.906290,  3818,   64015105,     64.015,      104, 0   ,        100
1764245370.906290,  3878,    4502346,      4.502,      266, 0   ,        100
1764245370.906290,  3879,    5382945,      5.383,      266, 0   ,        100
1764245370.906290,  3880,    4741446,      4.741,      265, 0   ,        100
1764245370.906290,  3881,    5892276,      5.892,      264, 0   ,        100
1764245370.906290,  3882,    5449170,      5.449,      266, 0   ,        100
1764245370.906290,  3883,    4912021,      4.912,      265, 0   ,        100
1764245370.906290,  3884,    4672774,      4.673,      264, 0   ,        100
1764245370.906290,  3885,    5599861,      5.600,      264, 0   ,        100
1764245370.906290,  3886,    5577098,      5.577,      268, 0   ,        100
1764245370.906290,  3887,    4881975,      4.882,      264, 0   ,        100
1764245370.906290,  3888,    5678770,      5.679,      266, 0   ,        100
1764245370.906290,  3889,    5886366,      5.886,      274, 0   ,        100
1764245370.906290,  3890,    5330178,      5.330,      265, 0   ,        100
1764245370.906290,  3891,    4844931,      4.845,      265, 0   ,        100
1764245370.906290,  3892,    5904143,      5.904,      265, 0   ,        100
1764245370.906290,  3893,    4978802,      4.979,      264, 0   ,        100
1764245370.906290,  3894,    5510796,      5.511,      264, 0   ,        100
1764245370.906290,  3895,    4832752,      4.833,      265, 0   ,        100
1764245370.906290,  3896,    5908169,      5.908,      265, 0   ,        100
1764245370.906290,  3897,    5497577,      5.498,      264, 0   ,        100
1764245370.906290,  3898,    5313106,      5.313,      265, 0   ,        100
1764245370.906290,  3899,    5628016,      5.628,      264, 0   ,        100
1764245370.906290,  3900,    4891585,      4.892,      264, 0   ,        100
1764245370.906290,  3901,    5335808,      5.336,      264, 0   ,        100
1764245370.906290,  3902,    5025466,      5.025,      265, 0   ,        100
1764245370.906290,  3903,    5451254,      5.451,      265, 0   ,        100
1764245370.906290,  3904,    5982712,      5.983,      265, 0   ,        100
1764245370.906290,  3905,    5581494,      5.581,      267, 0   ,        100
1764245370.906290,  3988,  291030897,    291.031,     5177, 0   ,        100
1764245370.906290,  3989,   77879683,     77.880,     5187, 0   ,        100
1764245370.906290,  3994,    3722809,      3.723,      265, 0   ,        100
1764245370.906290,  4025,    3163396,      3.163,       54, 0   ,        100
1764245370.906290,  4047,  169909326,    169.909,    27538, 0   ,        100
1764245370.906290,  4048,  135958260,    135.958,    18671, 0   ,        100
1764245370.906290,  4049,  265573486,    265.573,    43446, 0   ,        100
1764245370.906290,  4050,  219126552,    219.127,    35332, 0   ,        100
1764245370.906290,  4051,     862168,      0.862,       27, 0   ,        100
1764245370.906290,  4052,      34808,      0.035,        1, 0   ,        100
1764245370.906290,  4054,   11206529,     11.207,      190, 0   ,        100
1764245370.906290,  4055,    8422540,      8.423,      126, 0   ,        100
1764245370.906290,  4057,   25870981,     25.871,       94, 0   ,        100
1764245370.906290,  4065,   40564598,     40.565,     2631, 0   ,        100
1764245370.906290,  4066,   40287927,     40.288,     2632, 0   ,        100
1764245370.906290,  4074,   26291081,     26.291,      272, 0   ,        100
1764245370.906290,  4119,    3291764,      3.292,       53, 0   ,        100
1764245370.906290,  4124,   25777990,     25.778,      619, 0   ,        100
1764245370.906290,  4130,     147330,      0.147,        2, 0   ,        100
1764245370.906290,  4134,      79029,      0.079,        2, 0   ,        100
1764245370.906290,  4177,    1168989,      1.169,        9, 0   ,        100
1764245370.906290,  4178,     975313,      0.975,       12, 0   ,        100
1764245370.906290,  4179,    2422618,      2.423,      176, 0   ,        100
1764245370.906290,  4180,    2584886,      2.585,       85, 0   ,        100
1764245370.906290,  4181,    5415249,      5.415,      231, 0   ,        100
1764245370.906290,  4197,    1339574,      1.340,       27, 0   ,        100
1764245370.906290,  4200,   43744508,     43.745,     2625, 0   ,        100
1764245370.906290,  4201,   41981568,     41.982,     2626, 0   ,        100
1764245370.906290,  4204,      46393,      0.046,        1, 0   ,        100
1764245370.906290,  4205,    5959930,      5.960,      109, 0   ,        100
1764245370.906290,  4269,    4061098,      4.061,      116, 0   ,        100
1764245370.906290,  4369,      62689,      0.063,        2, 0   ,        100
1764245370.906290,  5140,   29851035,     29.851,      229, 0   ,        100
1764245370.906290,  5251,    3857482,      3.857,      266, 0   ,        100
1764245370.906290,  5362,   73796652,     73.797,     5195, 0   ,        100
1764245370.906290,  5485,    1324923,      1.325,        1, 0   ,        100
1764245370.906290,  5758,   50517064,     50.517,      292, 0   ,        100
1764245370.906290,  5760,     454341,      0.454,       27, 0   ,        100
1764245370.906290,  5767,    1719042,      1.719,       35, 0   ,        100
1764245370.906290,  5768,    2463674,      2.464,       33, 0   ,        100
1764245370.906290,  5771,    1032205,      1.032,       10, 0   ,        100
1764245370.906290,  5774,      29917,      0.030,        1, 0   ,        100
1764245370.906290,  5775,     424556,      0.425,        1, 0   ,        100
1764245370.906290,  5776,      73829,      0.074,        2, 0   ,        100
1764245370.906290,  5888,    7936989,      7.937,       12, 0   ,        100
1764245370.906290,  5900,    7265304,      7.265,      364, 0   ,        100
1764245370.906290,  5903,    1672401,      1.672,        7, 0   ,        100
1764245370.906290,  5909,      47705,      0.048,        1, 0   ,        100
1764245370.906290,  6158,     156512,      0.157,        2, 0   ,        100
1764245370.906290,  6189,    6654841,      6.655,      267, 0   ,        100
1764245370.906290,  6190,    6384819,      6.385,      264, 0   ,        100
1764245370.906290,  6278,   34600646,     34.601,      712, 0   ,        100
1764245370.906290,  6279,     699796,      0.700,       21, 0   ,        100
1764245370.906290,  6280,     515142,      0.515,        3, 0   ,        100
1764245370.906290,  6281,    3490377,      3.490,        7, 0   ,        100
1764245370.906290,  6282,    3796490,      3.796,        1, 0   ,        100
1764245370.906290,  6285,     409446,      0.409,       17, 0   ,        100
1764245370.906290,  6291,     220489,      0.220,        3, 0   ,        100
1764245370.906290,  6312,    2676653,      2.677,       42, 0   ,        100
1764245370.906290,  6315,     949216,      0.949,       13, 0   ,        100
1764245370.906290,  6539,    1804434,      1.804,       24, 0   ,        100
1764245370.906290,  6543,     392122,      0.392,        7, 0   ,        100
1764245370.906290,  6637,    1511217,      1.511,        1, 0   ,        100
1764245370.906290,  6816,  807437543,    807.438,     5294, 0   ,        100
1764245370.906290,  6826,    1258029,      1.258,       32, 0   ,        100
1764245370.906290,  6827,    1302994,      1.303,       30, 0   ,        100
1764245370.906290,  6830,  105045701,    105.046,     2114, 0   ,        100
1764245370.906290,  6833,     405646,      0.406,        6, 0   ,        100
1764245370.906290,  6834,    1137017,      1.137,       10, 0   ,        100
1764245370.906290,  6835,     709016,      0.709,        8, 0   ,        100
1764245370.906290,  6837,     286226,      0.286,        3, 0   ,        100
1764245370.906290,  6843,   14933777,     14.934,      150, 0   ,        100
1764245370.906290,  6858,    3436819,      3.437,      210, 0   ,        100
1764245370.906290,  6859,    1904372,      1.904,       49, 0   ,        100
1764245370.906290,  6860,    1222339,      1.222,       38, 0   ,        100
1764245370.906290,  6861,    2094550,      2.095,       56, 0   ,        100
1764245370.906290,  6862,    1444797,      1.445,       51, 0   ,        100
1764245370.906290,  6863,     919408,      0.919,        8, 0   ,        100
1764245370.906290,  6865,     242597,      0.243,        4, 0   ,        100
1764245370.906290,  6866,   10140174,     10.140,       36, 0   ,        100
1764245370.906290,  6881,     132297,      0.132,        2, 0   ,        100
1764245370.906290,  6882,    8863971,      8.864,       17, 0   ,        100
1764245370.906290,  6884,     201037,      0.201,        6, 0   ,        100
1764245370.906290,  6886,     915725,      0.916,       15, 0   ,        100
1764245370.906290,  6889,   13949293,     13.949,       39, 0   ,        100
1764245370.906290,  6891,     764758,      0.765,       10, 0   ,        100
1764245370.906290,  6893,    2446574,      2.447,       37, 0   ,        100
1764245370.906290,  6899,    5157257,      5.157,      131, 0   ,        100
1764245370.906290,  6969,   18290437,     18.290,       45, 0   ,        100
1764245370.906290,  6970,    3948876,      3.949,       59, 0   ,        100
1764245370.906290,  6971,    1244503,      1.245,       34, 0   ,        100
1764245370.906290,  6972,    1287994,      1.288,       28, 0   ,        100
1764245370.906290,  6973,    1517131,      1.517,       28, 0   ,        100
1764245370.906290,  6976,    1317461,      1.317,        2, 0   ,        100
1764245370.906290,  6977,     425370,      0.425,        4, 0   ,        100
1764245370.906290,  6978,     596376,      0.596,        2, 0   ,        100
1764245370.906290,  6983,    1421492,      1.421,       35, 0   ,        100
1764245370.906290,  6984,    1511259,      1.511,       31, 0   ,        100
1764245370.906290,  6986,      37332,      0.037,        1, 0   ,        100
1764245370.906290,  7005,     264902,      0.265,        3, 0   ,        100
1764245370.906290,  7016,    2853844,      2.854,       66, 0   ,        100
1764245370.906290,  7022,     246544,      0.247,        3, 0   ,        100
1764245370.906290,  7023,    1259867,      1.260,       31, 0   ,        100
1764245370.906290,  7024,    1401888,      1.402,       29, 0   ,        100
1764245370.906290,  7026,      28869,      0.029,        1, 0   ,        100
1764245370.906290,  7055,     816364,      0.816,       42, 0   ,        100
1764245370.906290,  7056,     583536,      0.584,       56, 0   ,        100
1764245370.906290,  7057,     582366,      0.582,       54, 0   ,        100
1764245370.906290,  7058,     705688,      0.706,       72, 0   ,        100
1764245370.906290,  7059,     774581,      0.775,       77, 0   ,        100
1764245370.906290,  7060,    1506204,      1.506,       81, 0   ,        100
1764245370.906290,  7061,     247026,      0.247,        3, 0   ,        100
1764245370.906290,  7063,     496125,      0.496,       43, 0   ,        100
1764245370.906290,  7064,     508614,      0.509,       73, 0   ,        100
1764245370.906290,  7065,     536302,      0.536,       71, 0   ,        100
1764245370.906290,  7066,     508982,      0.509,       50, 0   ,        100
1764245370.906290,  7067,    1202651,      1.203,       80, 0   ,        100
1764245370.906290,  7092,    4919466,      4.919,       29, 0   ,        100
1764245370.906290,  7093,    1435406,      1.435,       38, 0   ,        100
1764245370.906290,  7094,    1523978,      1.524,       31, 0   ,        100
1764245370.906290,  7096,     304869,      0.305,       10, 0   ,        100
1764245370.906290,  7098,     229359,      0.229,        1, 0   ,        100
1764245370.906290,  7099,     182066,      0.182,        2, 0   ,        100
1764245370.906290,  7100,      59572,      0.060,        1, 0   ,        100
1764245370.906290,  7106,    3662836,      3.663,       25, 0   ,        100
1764245370.906290,  7108,    1311611,      1.312,       35, 0   ,        100
1764245370.906290,  7109,    1568465,      1.568,       37, 0   ,        100
1764245370.906290,  7111,     292540,      0.293,        8, 0   ,        100
1764245370.906290,  7121,     285309,      0.285,        3, 0   ,        100
1764245370.906290,  7122,     349843,      0.350,        3, 0   ,        100
1764245370.906290,  7127,     461641,      0.462,       26, 0   ,        100
1764245370.906290,  7129,    1015649,      1.016,       53, 0   ,        100
1764245370.906290,  7134,     200596,      0.201,       27, 0   ,        100
1764245370.906290,  7168,  112513200,    112.513,     1023, 0   ,        100
1764245370.906290,  7169,    1483590,      1.484,       35, 0   ,        100
1764245370.906290,  7170,    1440560,      1.441,       32, 0   ,        100
1764245370.906290,  7172,    1283027,      1.283,       23, 0   ,        100
1764245370.906290,  7174,   13012843,     13.013,       11, 0   ,        100
1764245370.906290,  7175,   11067743,     11.068,       18, 0   ,        100
1764245370.906290,  7176,   11974179,     11.974,       27, 0   ,        100
1764245370.906290,  7182,     603238,      0.603,        4, 0   ,        100
1764245370.906290,  7187,   19642528,     19.643,     1459, 0   ,        100
1764245370.906290,  7189,    1302877,      1.303,       53, 0   ,        100
1764245370.906290,  7212,     885457,      0.885,       12, 0   ,        100
1764245370.906290,  7291,    1109180,      1.109,       13, 0   ,        100
1764245370.906290,  7409,     214521,      0.215,        3, 0   ,        100
1764245370.906290,  7411,     859582,      0.860,       14, 0   ,        100
1764245370.906290,  7422,     799888,      0.800,       13, 0   ,        100
1764245370.906290,  7425,      33052,      0.033,        1, 0   ,        100
1764245370.906290,  7453,     269482,      0.269,        3, 0   ,        100
1764245370.906290,  9888,    1402207,      1.402,        2, 0   ,        100
1764245370.906290, 10651,    5122534,      5.123,       87, 0   ,        100
1764245370.906290, 10653,      90469,      0.090,        5, 0   ,        100
1764245370.906290, 10658,      94166,      0.094,        1, 0   ,        100
1764245370.906290, 10659,   12063726,     12.064,       38, 0   ,        100
1764245370.906290, 10662,    1034047,      1.034,       16, 0   ,        100
1764245370.906290, 10839,    3337979,      3.338,       29, 0   ,        100
1764245370.906290, 10842,      86604,      0.087,        1, 0   ,        100
1764245370.906290, 11214,   54981219,     54.981,      200, 0   ,        100
1764245370.906290, 11235,     260971,      0.261,        3, 0   ,        100
1764245370.906290, 11237,     190911,      0.191,        5, 0   ,        100
1764245370.906290, 11239,    1505322,      1.505,       44, 0   ,        100
1764245370.906290, 11240,   12737191,     12.737,      158, 0   ,        100
1764245370.906290, 11242,    6906765,      6.907,      123, 0   ,        100
1764245370.906290, 11243,   12792277,     12.792,      314, 0   ,        100
1764245370.906290, 11244,     826319,      0.826,        2, 0   ,        100
1764245370.906290, 11250,     514449,      0.514,       16, 0   ,        100
1764245370.906290, 11251,      74947,      0.075,        2, 0   ,        100
1764245370.906290, 11252,    2980159,      2.980,        3, 0   ,        100
1764245370.906290, 11254,      50435,      0.050,        3, 0   ,        100
1764245370.906290, 11256,    5543911,      5.544,        7, 0   ,        100
1764245370.906290, 11257,     163684,      0.164,        3, 0   ,        100
1764245370.906290, 11262,    1712544,      1.713,        9, 0   ,        100
1764245370.906290, 11265,      61162,      0.061,        3, 0   ,        100
1764245370.906290, 11267,      77532,      0.078,        1, 0   ,        100
1764245370.906290, 11268,    1186011,      1.186,        2, 0   ,        100
1764245370.906290, 11269,    7389147,      7.389,       33, 0   ,        100
1764245370.906290, 11274,     818752,      0.819,        9, 0   ,        100
1764245370.906290, 11275,     373022,      0.373,        9, 0   ,        100
1764245370.906290, 11277,     128840,      0.129,        3, 0   ,        100
1764245370.906290, 11280,      74096,      0.074,        1, 0   ,        100
1764245370.906290, 11297,      89363,      0.089,        1, 0   ,        100
1764245370.906290, 11312,    5928885,      5.929,       29, 0   ,        100
1764245370.906290, 11316,    3454596,      3.455,       14, 0   ,        100
1764245370.906290, 11317,   11219972,     11.220,      107, 0   ,        100
1764245370.906290, 11318,     738365,      0.738,        4, 0   ,        100
1764245370.906290, 11324,    4751508,      4.752,       72, 0   ,        100
1764245370.906290, 11328,     128057,      0.128,        3, 0   ,        100
1764245370.906290, 11329,      87698,      0.088,        3, 0   ,        100
1764245370.906290, 11347,      81333,      0.081,        1, 0   ,        100
1764245370.906290, 11389,      91557,      0.092,        3, 0   ,        100
1764245370.906290, 11445,      52885,      0.053,        2, 0   ,        100
1764245370.906290, 11528,     145108,      0.145,        3, 0   ,        100
1764245370.906290, 11636,     510428,      0.510,        3, 0   ,        100
1764245370.906290, 11644,     127724,      0.128,        3, 0   ,        100
1764245370.906290, 11657,     364646,      0.365,        1, 0   ,        100
1764245370.906290, 11675,     131997,      0.132,        3, 0   ,        100
1764245370.906290, 11719,     302395,      0.302,        1, 0   ,        100
1764245370.906290, 11727,      64633,      0.065,        2, 0   ,        100
1764245370.906290, 11728,     575483,      0.575,        7, 0   ,        100
1764245370.906290, 11730,      74017,      0.074,        2, 0   ,        100
1764245370.906290, 12784,    1540421,      1.540,       85, 0   ,        100
1764245370.906290, 13353,    5386706,      5.387,       75, 0   ,        100
1764245370.906290, 13463,    1462420,      1.462,       76, 0   ,        100
1764245370.906290, 13604,     127868,      0.128,        2, 0   ,        100
1764245370.906290, 13726,     932328,      0.932,        1, 0   ,        100
1764245370.906290, 13735,      76303,      0.076,        3, 0   ,        100
1764245370.906290, 14132,   63615148,     63.615,      546, 0   ,        100
1764245370.906290, 14134,    1485291,      1.485,       36, 0   ,        100
1764245370.906290, 14150,      39506,      0.040,        2, 0   ,        100
1764245370.906290, 14401,      89067,      0.089,        2, 0   ,        100
1764245370.906290, 14402,      14899,      0.015,        1, 0   ,        100
1764245370.906290, 14428,    9767970,      9.768,       17, 0   ,        100
1764245370.906290, 14959,    1759884,      1.760,        4, 0   ,        100
1764245370.906290, 21551,    1378644,      1.379,       91, 0   ,        100
1764245370.906290, 21705, 2731906412,   2731.906,     3566, 0   ,        100
1764245370.906290, 21706,    1114736,      1.115,       23, 0   ,        100
1764245370.906290, 21707,  236678582,    236.679,     1724, 0   ,        100
1764245370.906290, 21708,  145448187,    145.448,      598, 0   ,        100
1764245370.906290, 21709,  272633810,    272.634,     7690, 0   ,        100
1764245370.906290, 21710, 1384171482,   1384.171,    13062, 0   ,        100
1764245370.906290, 21713,  126938653,    126.939,      371, 0   ,        100
1764245370.906290, 21714,  105649887,    105.650,      280, 0   ,        100
1764245370.906290, 21715,  100777475,    100.777,      102, 0   ,        100
1764245370.906290, 21716,   56226541,     56.227,       84, 0   ,        100
1764245370.906290, 21717,  103483683,    103.484,       79, 0   ,        100
1764245370.906290, 21718,   83568436,     83.568,       80, 0   ,        100
1764245370.906290, 21733,    6714769,      6.715,       44, 0   ,        100
1764245370.906290, 21734,    5724821,      5.725,       32, 0   ,        100
1764245370.906290, 21735,    5768597,      5.769,       26, 0   ,        100
1764245370.906290, 21736,   29406298,     29.406,       31, 0   ,        100
1764245370.906290, 21737,   28355416,     28.355,       52, 0   ,        100
1764245370.906290, 21738,    2340022,      2.340,       20, 0   ,        100
1764245370.906290, 21739,    1921003,      1.921,       21, 0   ,        100
1764245370.906290, 21740,    1621415,      1.621,       19, 0   ,        100
1764245370.906290, 21741,    1180281,      1.180,       19, 0   ,        100
1764245370.906290, 21742,     754703,      0.755,       21, 0   ,        100
1764245370.906290, 21777,    1122673,      1.123,       18, 0   ,        100
1764245370.906290, 21824,     958365,      0.958,       22, 0   ,        100
1764245370.906290, 21825,     660635,      0.661,       15, 0   ,        100
1764245370.906290, 21826,     506110,      0.506,       14, 0   ,        100
1764245370.906290, 21827,     306093,      0.306,        9, 0   ,        100
1764245370.906290, 21828,     365945,      0.366,       12, 0   ,        100
1764245370.906290, 21830,     151509,      0.152,        7, 0   ,        100
1764245370.906290, 21840,     336628,      0.337,       13, 0   ,        100
1764245370.906290, 21841,     322235,      0.322,       11, 0   ,        100
1764245370.906290, 21920,    5648015,      5.648,       77, 0   ,        100
1764245370.906290, 21921,    1417398,      1.417,       34, 0   ,        100
1764245370.906290, 21922,    1443660,      1.444,       27, 0   ,        100
1764245370.906290, 21934,  149379907,    149.380,      520, 0   ,        100
1764245370.906290, 21936,    1364962,      1.365,       29, 0   ,        100
1764245370.906290, 21937,    1319217,      1.319,       28, 0   ,        100
1764245370.906290, 21938,   14200641,     14.201,      580, 0   ,        100
1764245370.906290, 21941,    1273260,      1.273,       11, 0   ,        100
1764245370.906290, 21942,    9486967,      9.487,       12, 0   ,        100
1764245370.906290, 21943,    1801655,      1.802,       12, 0   ,        100
1764245370.906290, 21948,     244038,      0.244,        3, 0   ,        100
1764245370.906290, 21949,     353630,      0.354,        3, 0   ,        100
1764245370.906290, 21950,     655546,      0.656,       73, 0   ,        100
1764245370.906290, 21951,     615482,      0.615,       55, 0   ,        100
1764245370.906290, 21952,     539565,      0.540,       53, 0   ,        100
1764245370.906290, 21953,     621009,      0.621,       67, 0   ,        100
1764245370.906290, 21954,    1480809,      1.481,      112, 0   ,        100
1764245370.906290, 21955,     671513,      0.672,       54, 0   ,        100
1764245370.906290, 21956,     634777,      0.635,       43, 0   ,        100
1764245370.906290, 21957,     562804,      0.563,       60, 0   ,        100
1764245370.906290, 21958,     450117,      0.450,       62, 0   ,        100
1764245370.906290, 21959,    5751375,      5.751,      365, 0   ,        100
1764245370.906290, 21974,     305507,      0.306,        3, 0   ,        100
1764245370.906290, 21975,     162856,      0.163,        9, 0   ,        100
1764245370.906290, 21976,  109662783,    109.663,    27637, 0   ,        100
1764245370.906290, 21999,    1164643,      1.165,       56, 0   ,        100
1764245370.906290, 22095,     920697,      0.921,       13, 0   ,        100
1764245370.906290, 22120,     497924,      0.498,        4, 0   ,        100
1764245370.906290, 24174,    1172457,      1.172,        2, 0   ,        100
1764245370.906290, 24306,    7538887,      7.539,       40, 0   ,        100
1764245370.906290, 24403,   57285423,     57.285,      956, 0   ,        100
1764245370.906290, 24413,     310513,      0.311,        1, 0   ,        100
1764245370.906290, 24414,      87451,      0.087,        2, 0   ,        100
1764245370.906290, 24419,      45141,      0.045,        2, 0   ,        100
1764245370.906290, 24426,   26284020,     26.284,      280, 0   ,        100
1764245370.906290, 24429,      18553,      0.019,        1, 0   ,        100
1764245370.906290, 24430,    1635006,      1.635,        6, 0   ,        100
1764245370.906290, 24431,     412983,      0.413,        5, 0   ,        100
1764245370.906290, 24443,      37307,      0.037,        1, 0   ,        100
1764245370.906290, 24444,      57446,      0.057,        1, 0   ,        100
1764245370.906290, 24446,     938562,      0.939,       25, 0   ,        100
1764245370.906290, 24457,    4538312,      4.538,      148, 0   ,        100
1764245370.906290, 24461,   37334479,     37.334,      663, 0   ,        100
1764245370.906290, 24467,   10594519,     10.595,       93, 0   ,        100
1764245370.906290, 24482,    1314746,      1.315,       34, 0   ,        100
1764245370.906290, 24483,    1719022,      1.719,       27, 0   ,        100
1764245370.906290, 24486,     138708,      0.139,        1, 0   ,        100
1764245370.906290, 24500,    1826377,      1.826,        8, 0   ,        100
1764245370.906290, 24511,      64473,      0.064,        1, 0   ,        100
1764245370.906290, 24578,     162653,      0.163,       10, 0   ,        100
1764245370.906290, 24579,     867007,      0.867,       25, 0   ,        100
1764245370.906290, 24580,     224915,      0.225,       10, 0   ,        100
1764245370.906290, 24589,     715696,      0.716,        7, 0   ,        100
1764245370.906290, 24592,      81732,      0.082,        2, 0   ,        100
1764245370.906290, 24629,      76748,      0.077,        2, 0   ,        100
1764245370.906290, 24630,      84459,      0.084,        2, 0   ,        100
1764245370.906290, 24660,      39381,      0.039,        2, 0   ,        100
1764245370.906290, 24663,      86821,      0.087,        2, 0   ,        100
1764245370.906290, 24679,    2581511,      2.582,       28, 0   ,        100
1764245370.906290, 24687,   73441348,     73.441,     1611, 0   ,        100
1764245370.906290, 24688,  177980534,    177.981,     4407, 0   ,        100
1764245370.906290, 24692,  589909043,    589.909,     5852, 0   ,        100
1764245370.906290, 24907,   86994569,     86.995,     1658, 0   ,        100
1764245370.906290, 29551,    1052557,      1.053,       75, 0   ,        100
1764245370.906290, 31242,    1252258,      1.252,       59, 0   ,        100
1764245370.906290, 31244,    1085165,      1.085,       49, 0   ,        100
1764245370.906290, 31246,     853546,      0.854,       37, 0   ,        100
1764245370.906290, 31248,    1776774,      1.777,       89, 0   ,        100
1764245370.906290, 31250,     698730,      0.699,       36, 0   ,        100
1764245370.906290, 31252,     330584,      0.331,       20, 0   ,        100
1764245370.906290, 31258,     795458,      0.795,       45, 0   ,        100
1764245370.906290, 31706,  107258013,    107.258,      276, 0   ,        100
1764245370.906290, 31714,  593150049,    593.150,      637, 0   ,        100
1764245370.906290, 31715,  598070551,    598.071,      288, 0   ,        100
1764245370.906290, 31716,  626616115,    626.616,      181, 0   ,        100
1764245370.906290, 31717,  620107298,    620.107,      618, 0   ,        100
1764245370.906290, 31718,  622634945,    622.635,      384, 0   ,        100
1764245370.906290, 31719,  606466207,    606.466,      346, 0   ,        100
1764245370.906290, 31720,  617309512,    617.310,      632, 0   ,        100
1764245370.906290, 31721,  632940717,    632.941,      512, 0   ,        100
1764245370.906290, 31722,  627690772,    627.691,      339, 0   ,        100
1764245370.906290, 31723,  632194923,    632.195,      187, 0   ,        100
1764245370.906290, 31724,  615297365,    615.297,     2052, 0   ,        100
1764245370.906290, 31725,  612203128,    612.203,     2170, 0   ,        100
1764245370.906290, 31726,  622361735,    622.362,      163, 0   ,        100
1764245370.906290, 31727,  615000720,    615.001,      165, 0   ,        100
1764245370.906290, 31728,  620030719,    620.031,      293, 0   ,        100
1764245370.906290, 31729,  608682492,    608.682,     1032, 0   ,        100
1764245370.906290, 31730,  661211578,    661.212,     4742, 0   ,        100
1764245370.906290, 31731,    1673862,      1.674,       42, 0   ,        100
1764245370.906290, 31733,      95736,      0.096,        1, 0   ,        100
1764245370.906290, 31737,  138668057,    138.668,     2147, 0   ,        100
1764245370.906290, 31738, 3375794868,   3375.795,     4099, 0   ,        100
1764245370.906290, 31846,   66248251,     66.248,     5210, 0   ,        100
1764245370.906290, 31847,     118255,      0.118,        3, 0   ,        100
1764245370.906290, 31848,     180396,      0.180,        3, 0   ,        100
1764245370.906290, 31861,    3415620,      3.416,       13, 0   ,        100
1764245370.906290, 31878,     147742,      0.148,        2, 0   ,        100
1764245370.906290, 31881,  163702784,    163.703,     4399, 0   ,        100
1764245370.906290, 31883,  424042051,    424.042,     8820, 0   ,        100
1764245370.906290, 31884,    4947494,      4.947,      267, 0   ,        100
1764245370.906290, 31885,    5578613,      5.579,      268, 0   ,        100
1764245370.906290, 31886,    5946401,      5.946,      267, 0   ,        100
1764245370.906290, 31887,    5081263,      5.081,      266, 0   ,        100
1764245370.906290, 31888,    5667308,      5.667,      265, 0   ,        100
1764245370.906290, 31889,    5180225,      5.180,      266, 0   ,        100
1764245370.906290, 31890,    5187419,      5.187,      267, 0   ,        100
1764245370.906290, 31891,    5723706,      5.724,      274, 0   ,        100
1764245370.906290, 31892,    5225642,      5.226,      265, 0   ,        100
1764245370.906290, 31893,    6155961,      6.156,      266, 0   ,        100
1764245370.906290, 31894,    5665184,      5.665,      266, 0   ,        100
1764245370.906290, 31895,    5023721,      5.024,      267, 0   ,        100
1764245370.906290, 31896,    4851142,      4.851,      266, 0   ,        100
1764245370.906290, 31897,    4626007,      4.626,      266, 0   ,        100
1764245370.906290, 31898,    5758573,      5.759,      264, 0   ,        100
1764245370.906290, 31899,    6217876,      6.218,      267, 0   ,        100
1764245370.906290, 31900,    5179818,      5.180,      269, 0   ,        100
1764245370.906290, 31901,    5960702,      5.961,      265, 0   ,        100
1764245370.906290, 31902,    5338809,      5.339,      266, 0   ,        100
1764245370.906290, 31903,    5353402,      5.353,      267, 0   ,        100
1764245370.906290, 31904,    5354231,      5.354,      265, 0   ,        100
1764245370.906290, 31905,    5698083,      5.698,      265, 0   ,        100
1764245370.906290, 31906,    5504184,      5.504,      264, 0   ,        100
1764245370.906290, 31907,    5250633,      5.251,      264, 0   ,        100
1764245370.906290, 31908,    4709829,      4.710,      267, 0   ,        100
1764245370.906290, 31909,    4531619,      4.532,      265, 0   ,        100
1764245370.906290, 31910,    5636543,      5.637,      265, 0   ,        100
1764245370.906290, 31911,    5686808,      5.687,      266, 0   ,        100
1764245370.906290, 32018,    3343446,      3.343,       15, 0   ,        100
1764245370.906290, 32036,     184065,      0.184,        2, 0   ,        100
1764245370.906290, 32040,     550084,      0.550,        5, 0   ,        100
1764245370.906290, 32041,     148333,      0.148,        6, 0   ,        100
1764245370.906290, 32181,     119416,      0.119,        1, 0   ,        100
1764245370.906290, 35151,   19065678,     19.066,      238, 0   ,        100
1764245370.906290, 35388,     170958,      0.171,        3, 0   ,        100
1764245370.906290, 37537,    2832558,      2.833,       28, 0   ,        100
1764245370.906290, 37541,     382194,      0.382,        3, 0   ,        100
1764245370.906290, 37564,    1331810,      1.332,       54, 0   ,        100
1764245370.906290, 39554,    1538413,      1.538,       78, 0   ,        100
1764245370.906290, 43598,     738583,      0.739,       13, 0   ,        100
1764245370.906290, 43601,     948782,      0.949,       36, 0   ,        100
