iteration, timestamp_s      , pid  , runtime_ns, runtime_ms, delta_ns , delta_ms, rolling_runtime_ms, switches, nice, tickets, ticket_share
        3, 1764308937.506123, 12449,    4224338,      4.224,         0,    0.000,              0.000,       13, 0   ,     100,     0.001464
        3, 1764308937.506123, 12450,    1652197,      1.652,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        3, 1764308937.506123, 12451,    1318573,      1.319,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        3, 1764308937.506123, 12452,     891811,      0.892,         0,    0.000,              0.000,        2, 0   ,     100,     0.001464
        3, 1764308937.506123, 12453,    2511578,      2.512,         0,    0.000,              0.000,        3, 0   ,     100,     0.001464
        3, 1764308937.506123, 12454,    1455049,      1.455,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        3, 1764308937.506123, 12455,     458694,      0.459,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        3, 1764308937.506123, 12456,     540847,      0.541,         0,    0.000,              0.000,       66, 0   ,     100,     0.001464
        3, 1764308937.506123, 12457,    4776141,      4.776,         0,    0.000,              0.000,       99, 0   ,     100,     0.001464
        3, 1764308937.506123, 12458,    4484766,      4.485,         0,    0.000,              0.000,      262, 0   ,     100,     0.001464
        3, 1764308937.506123, 12459,    5834302,      5.834,         0,    0.000,              0.000,      660, 0   ,     100,     0.001464
        3, 1764308937.506123, 12460,    3767398,      3.767,         0,    0.000,              0.000,      289, 0   ,     100,     0.001464
        3, 1764308937.506123, 12461,    2895622,      2.896,         0,    0.000,              0.000,        3, 0   ,     100,     0.001464
        3, 1764308937.506123, 12462,    1273256,      1.273,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        3, 1764308937.506123, 12463,    2169027,      2.169,         0,    0.000,              0.000,        3, 0   ,     100,     0.001464
        3, 1764308937.506123, 12464,   16411753,     16.412,         0,    0.000,              0.000,        3, 0   ,     100,     0.001464
        3, 1764308937.506123, 12465,    2012780,      2.013,         0,    0.000,              0.000,        3, 0   ,     100,     0.001464
        3, 1764308937.506123, 12466,    4454366,      4.454,         0,    0.000,              0.000,       13, 0   ,     100,     0.001464
        3, 1764308937.506123, 12467,    1754541,      1.755,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        3, 1764308937.506123, 12468,    1209092,      1.209,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        3, 1764308937.506123, 12469,    1135238,      1.135,         0,    0.000,              0.000,        2, 0   ,     100,     0.001464
        3, 1764308937.506123, 12470,     572617,      0.573,         0,    0.000,              0.000,       28, 0   ,     100,     0.001464
        3, 1764308937.506123, 12471,     474179,      0.474,         0,    0.000,              0.000,       21, 0   ,     100,     0.001464
        3, 1764308937.506123, 12472,      90747,      0.091,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        3, 1764308937.506123, 12473,      88366,      0.088,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        3, 1764308937.506123, 12474,    4876044,      4.876,         0,    0.000,              0.000,       84, 0   ,     100,     0.001464
        3, 1764308937.506123, 12475,     838823,      0.839,         0,    0.000,              0.000,       27, 0   ,     100,     0.001464
        3, 1764308937.506123, 12476,    1344444,      1.344,         0,    0.000,              0.000,       11, 0   ,     100,     0.001464
        3, 1764308937.506123, 12477,     929940,      0.930,         0,    0.000,              0.000,       32, 0   ,     100,     0.001464
        3, 1764308937.506123, 12478,   70857906,     70.858,         0,    0.000,              0.000,     4708, 0   ,     100,     0.001464
        3, 1764308937.506123, 12479,     210683,      0.211,         0,    0.000,              0.000,        9, 0   ,     100,     0.001464
        3, 1764308937.506123, 12480,     214774,      0.215,         0,    0.000,              0.000,        9, 0   ,     100,     0.001464
        3, 1764308937.506123, 12481,     194677,      0.195,         0,    0.000,              0.000,        8, 0   ,     100,     0.001464
        3, 1764308937.506123, 12482,     117880,      0.118,         0,    0.000,              0.000,        8, 0   ,     100,     0.001464
        3, 1764308937.506123, 12483,     110981,      0.111,         0,    0.000,              0.000,        5, 0   ,     100,     0.001464
        3, 1764308937.506123, 12484,     125333,      0.125,         0,    0.000,              0.000,        5, 0   ,     100,     0.001464
        3, 1764308937.506123, 12485,     152046,      0.152,         0,    0.000,              0.000,        5, 0   ,     100,     0.001464
        3, 1764308937.506123, 12486,     202800,      0.203,         0,    0.000,              0.000,        6, 0   ,     100,     0.001464
        3, 1764308937.506123, 12487,     137082,      0.137,         0,    0.000,              0.000,        4, 0   ,     100,     0.001464
        3, 1764308937.506123, 12488,     143389,      0.143,         0,    0.000,              0.000,        2, 0   ,     100,     0.001464
        3, 1764308937.506123, 12489,      84343,      0.084,         0,    0.000,              0.000,        5, 0   ,     100,     0.001464
        3, 1764308937.506123, 12490,     159948,      0.160,         0,    0.000,              0.000,        4, 0   ,     100,     0.001464
        3, 1764308937.506123, 12491,     119770,      0.120,         0,    0.000,              0.000,        5, 0   ,     100,     0.001464
        3, 1764308937.506123, 12492,     126175,      0.126,         0,    0.000,              0.000,        2, 0   ,     100,     0.001464
        3, 1764308937.506123, 12493,     139172,      0.139,         0,    0.000,              0.000,        4, 0   ,     100,     0.001464
        3, 1764308937.506123, 12494,     139986,      0.140,         0,    0.000,              0.000,        3, 0   ,     100,     0.001464
        3, 1764308937.506123, 12495,     136937,      0.137,         0,    0.000,              0.000,        5, 0   ,     100,     0.001464
        3, 1764308937.506123, 12496,     102990,      0.103,         0,    0.000,              0.000,        6, 0   ,     100,     0.001464
        3, 1764308937.506123, 12497,     135354,      0.135,         0,    0.000,              0.000,        4, 0   ,     100,     0.001464
        3, 1764308937.506123, 12498,     129928,      0.130,         0,    0.000,              0.000,        3, 0   ,     100,     0.001464
        3, 1764308937.506123, 12499,      88909,      0.089,         0,    0.000,              0.000,        3, 0   ,     100,     0.001464
        3, 1764308937.506123, 12500,     123774,      0.124,         0,    0.000,              0.000,        3, 0   ,     100,     0.001464
        3, 1764308937.506123, 12501,      99861,      0.100,         0,    0.000,              0.000,        3, 0   ,     100,     0.001464
        3, 1764308937.506123, 12502,      83799,      0.084,         0,    0.000,              0.000,        3, 0   ,     100,     0.001464
        3, 1764308937.506123, 12503,     115971,      0.116,         0,    0.000,              0.000,        3, 0   ,     100,     0.001464
        3, 1764308937.506123, 12504,     104868,      0.105,         0,    0.000,              0.000,        3, 0   ,     100,     0.001464
        3, 1764308937.506123, 12505,     134211,      0.134,         0,    0.000,              0.000,        3, 0   ,     100,     0.001464
        3, 1764308937.506123, 12506,      50491,      0.050,         0,    0.000,              0.000,        2, 0   ,     100,     0.001464
        3, 1764308937.506123, 12507,     739124,      0.739,         0,    0.000,              0.000,      164, 0   ,     100,     0.001464
        3, 1764308937.506123, 12508,     169138,      0.169,         0,    0.000,              0.000,        8, 0   ,     100,     0.001464
        3, 1764308937.506123, 12509,   10348678,     10.349,   2661392,    2.661,              2.229,      132, 0   ,     100,     0.001464
        3, 1764308937.506123, 12510,     476482,      0.476,         0,    0.000,              0.000,        2, 0   ,     100,     0.001464
        3, 1764308937.506123, 12511,  183261158,    183.261,  86881253,   86.881,             67.225,    71609, 0   ,     100,     0.001464
        3, 1764308937.506123, 12512,    2708543,      2.709,         0,    0.000,              0.000,        2, 0   ,     100,     0.001464
        3, 1764308937.506123, 12513,    1568166,      1.568,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        3, 1764308937.506123, 12514,     506020,      0.506,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        3, 1764308937.506123, 12515,    2616885,      2.617,         0,    0.000,              0.000,        3, 0   ,     100,     0.001464
        3, 1764308937.506123, 12516,    1139244,      1.139,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        3, 1764308937.506123, 12517,    1987948,      1.988,         0,    0.000,              0.000,        3, 0   ,     100,     0.001464
        3, 1764308937.506123, 12518,   16874556,     16.875,         0,    0.000,              0.000,        3, 0   ,     100,     0.001464
        3, 1764308937.506123, 12519,    2016911,      2.017,         0,    0.000,              0.048,        3, 0   ,     100,     0.001464
        3, 1764308937.506123, 12520,    8855032,      8.855,         0,    0.000,              1.199,       39, 0   ,     100,     0.001464
        3, 1764308937.506123, 12521,    1684310,      1.684,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        3, 1764308937.506123, 12522,    1245106,      1.245,         0,    0.000,              0.000,        3, 0   ,     100,     0.001464
        3, 1764308937.506123, 12523,    1175475,      1.175,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        3, 1764308937.506123, 12524,    1189986,      1.190,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        3, 1764308937.506123, 12525,    1272594,      1.273,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        3, 1764308937.506123, 12526,    1139750,      1.140,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        3, 1764308937.506123, 12527,    1113829,      1.114,         0,    0.000,              0.069,        2, 0   ,     100,     0.001464
        3, 1764308937.506123, 12528,    2542760,      2.543,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        3, 1764308937.506123, 12529,    1620379,      1.620,         0,    0.000,              0.000,        3, 0   ,     100,     0.001464
        3, 1764308937.506123, 12530,     479118,      0.479,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        3, 1764308937.506123, 12531,    1457035,      1.457,         0,    0.000,              0.000,        3, 0   ,     100,     0.001464
        3, 1764308937.506123, 12532,     414532,      0.415,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        3, 1764308937.506123, 12533,    1250952,      1.251,         0,    0.000,              0.000,        3, 0   ,     100,     0.001464
        3, 1764308937.506123, 12534,     436046,      0.436,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        3, 1764308937.506123, 12535,    1276310,      1.276,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        3, 1764308937.506123, 12536,     420808,      0.421,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        3, 1764308937.506123, 12537,    1316020,      1.316,         0,    0.000,              0.000,        2, 0   ,     100,     0.001464
        3, 1764308937.506123, 12538,     413734,      0.414,         0,    0.000,              0.000,        1, 0   ,     100,     0.001464
        4, 1764308938.758225,     1,     207936,      0.208,         0,    0.000,              0.000,        2, 0   ,     100,     0.001453
        4, 1764308938.758225,    15,      33247,      0.033,         0,    0.000,              0.000,        1, 0   ,     100,     0.001453
        4, 1764308938.758225,    16,     842584,      0.843,    152025,    0.152,              0.118,       89, 0   ,     100,     0.001453
        4, 1764308938.758225,    17,   12065465,     12.065,    568324,    0.568,              0.507,     1156, 0   ,     100,     0.001453
        4, 1764308938.758225,    18,     902861,      0.903,     91275,    0.091,              0.064,       60, -120,     300,     0.004359
        4, 1764308938.758225,    23,     848653,      0.849,     71998,    0.072,              0.063,       51, -120,     300,     0.004359
        4, 1764308938.758225,    24,     141877,      0.142,      1873,    0.002,              0.009,       12, 0   ,     100,     0.001453
        4, 1764308938.758225,    29,     958072,      0.958,     78004,    0.078,              0.057,       66, -120,     300,     0.004359
        4, 1764308938.758225,    30,      71751,      0.072,     22047,    0.022,              0.013,        7, 0   ,     100,     0.001453
        4, 1764308938.758225,    31,     417532,      0.418,     35102,    0.035,              0.028,       28, 0   ,     100,     0.001453
        4, 1764308938.758225,    35,    1171300,      1.171,     31544,    0.032,              0.056,       84, -120,     300,     0.004359
        4, 1764308938.758225,    36,      91997,      0.092,         0,    0.000,              0.003,        7, 0   ,     100,     0.001453
        4, 1764308938.758225,    41,    1130528,      1.131,     79989,    0.080,              0.085,       83, -120,     300,     0.004359
        4, 1764308938.758225,    42,      74227,      0.074,         0,    0.000,              0.001,        5, 0   ,     100,     0.001453
        4, 1764308938.758225,    47,     837731,      0.838,     74769,    0.075,              0.054,       60, -120,     300,     0.004359
        4, 1764308938.758225,    48,      63288,      0.063,         0,    0.000,              0.000,       11, 0   ,     100,     0.001453
        4, 1764308938.758225,    53,    1461625,      1.462,     89132,    0.089,              0.092,       99, -120,     300,     0.004359
        4, 1764308938.758225,    54,     105698,      0.106,         0,    0.000,              0.002,       10, 0   ,     100,     0.001453
        4, 1764308938.758225,    59,    1674273,      1.674,    222467,    0.222,              0.138,      107, -120,     300,     0.004359
        4, 1764308938.758225,    60,      33140,      0.033,         0,    0.000,              0.000,        6, 0   ,     100,     0.001453
        4, 1764308938.758225,    65,    3028128,      3.028,    269349,    0.269,              0.241,      206, -120,     300,     0.004359
        4, 1764308938.758225,    66,     131197,      0.131,         0,    0.000,              0.005,        9, 0   ,     100,     0.001453
        4, 1764308938.758225,    71,    1687546,      1.688,     67867,    0.068,              0.091,      113, -120,     300,     0.004359
        4, 1764308938.758225,    72,      41979,      0.042,         0,    0.000,              0.000,        2, 0   ,     100,     0.001453
        4, 1764308938.758225,    77,    1642335,      1.642,      4302,    0.004,              0.075,      103, -120,     300,     0.004359
        4, 1764308938.758225,    78,      21560,      0.022,         0,    0.000,              0.000,        2, 0   ,     100,     0.001453
        4, 1764308938.758225,    80,     284219,      0.284,     19951,    0.020,              0.010,       18, -20 ,     300,     0.004359
        4, 1764308938.758225,    83,    1012774,      1.013,      6117,    0.006,              0.038,       64, -120,     300,     0.004359
        4, 1764308938.758225,    89,     964269,      0.964,     17953,    0.018,              0.063,       69, -120,     300,     0.004359
        4, 1764308938.758225,    90,      17445,      0.017,         0,    0.000,              0.000,        2, 0   ,     100,     0.001453
        4, 1764308938.758225,    95,    1044817,      1.045,     32887,    0.033,              0.042,       69, -120,     300,     0.004359
        4, 1764308938.758225,    96,     107076,      0.107,         0,    0.000,              0.002,        9, 0   ,     100,     0.001453
        4, 1764308938.758225,   101,     635421,      0.635,     18894,    0.019,              0.019,       38, -120,     300,     0.004359
        4, 1764308938.758225,   102,      96918,      0.097,     58862,    0.059,              0.029,        7, 0   ,     100,     0.001453
        4, 1764308938.758225,   107,     700455,      0.700,    105080,    0.105,              0.094,       48, -120,     300,     0.004359
        4, 1764308938.758225,   108,      98252,      0.098,     39929,    0.040,              0.022,        6, 0   ,     100,     0.001453
        4, 1764308938.758225,   113,    2081090,      2.081,     68142,    0.068,              0.049,      127, -120,     300,     0.004359
        4, 1764308938.758225,   114,    9935208,      9.935,         0,    0.000,              0.002,      892, 0   ,     100,     0.001453
        4, 1764308938.758225,   119,    1341314,      1.341,     60534,    0.061,              0.061,       81, -120,     300,     0.004359
        4, 1764308938.758225,   120,      62862,      0.063,     10550,    0.011,              0.005,        2, 0   ,     100,     0.001453
        4, 1764308938.758225,   125,    1228100,      1.228,     26574,    0.027,              0.016,       68, -120,     300,     0.004359
        4, 1764308938.758225,   126,      16778,      0.017,         0,    0.000,              0.000,        1, 0   ,     100,     0.001453
        4, 1764308938.758225,   131,    1121030,      1.121,     84059,    0.084,              0.046,       65, -120,     300,     0.004359
        4, 1764308938.758225,   134,     197711,      0.198,         0,    0.000,              0.000,       14, -20 ,     300,     0.004359
        4, 1764308938.758225,   137,     259826,      0.260,     14827,    0.015,              0.016,       26, -120,     300,     0.004359
        4, 1764308938.758225,   138,     515077,      0.515,     29118,    0.029,              0.031,       62, 0   ,     100,     0.001453
        4, 1764308938.758225,   139,     490300,      0.490,     18065,    0.018,              0.017,       27, 0   ,     100,     0.001453
        4, 1764308938.758225,   143,      53563,      0.054,      9055,    0.009,              0.005,        6, -120,     300,     0.004359
        4, 1764308938.758225,   144,      27491,      0.027,         0,    0.000,              0.001,        4, 0   ,     100,     0.001453
        4, 1764308938.758225,   145,     163266,      0.163,         0,    0.000,              0.003,       11, 0   ,     100,     0.001453
        4, 1764308938.758225,   149,     134797,      0.135,     14397,    0.014,              0.013,       11, -120,     300,     0.004359
        4, 1764308938.758225,   150,       6325,      0.006,         0,    0.000,              0.001,        2, 0   ,     100,     0.001453
        4, 1764308938.758225,   155,     856647,      0.857,     75419,    0.075,              0.064,       61, -120,     300,     0.004359
        4, 1764308938.758225,   156,      14485,      0.014,         0,    0.000,              0.000,        1, 0   ,     100,     0.001453
        4, 1764308938.758225,   158,     153712,      0.154,         0,    0.000,              0.000,       11, -20 ,     300,     0.004359
        4, 1764308938.758225,   161,     228811,      0.229,     31389,    0.031,              0.020,       21, -120,     300,     0.004359
        4, 1764308938.758225,   162,      60434,      0.060,         0,    0.000,              0.003,        7, 0   ,     100,     0.001453
        4, 1764308938.758225,   167,     141442,      0.141,     20760,    0.021,              0.016,       12, -120,     300,     0.004359
        4, 1764308938.758225,   168,       3626,      0.004,         0,    0.000,              0.000,        1, 0   ,     100,     0.001453
        4, 1764308938.758225,   169,     652767,      0.653,     45162,    0.045,              0.050,       32, 0   ,     100,     0.001453
        4, 1764308938.758225,   173,      66405,      0.066,      5679,    0.006,              0.004,        9, -120,     300,     0.004359
        4, 1764308938.758225,   175,     221308,      0.221,     19089,    0.019,              0.011,       13, 0   ,     100,     0.001453
        4, 1764308938.758225,   179,     107337,      0.107,         0,    0.000,              0.002,        9, -120,     300,     0.004359
        4, 1764308938.758225,   180,       8484,      0.008,         0,    0.000,              0.000,        2, 0   ,     100,     0.001453
        4, 1764308938.758225,   189,    9976098,      9.976,    621758,    0.622,              0.777,      828, 0   ,     100,     0.001453
        4, 1764308938.758225,   192,     459640,      0.460,     24414,    0.024,              0.021,       37, 0   ,     100,     0.001453
        4, 1764308938.758225,   196,     183976,      0.184,         0,    0.000,              0.000,       11, 19  ,      10,     0.000145
        4, 1764308938.758225,   210,     112824,      0.113,     23616,    0.024,              0.012,        6, -20 ,     300,     0.004359
        4, 1764308938.758225,   217,   13224462,     13.224,    350496,    0.350,              0.316,     1537, 0   ,     100,     0.001453
        4, 1764308938.758225,   219,     963557,      0.964,         0,    0.000,              0.000,      184, 0   ,     100,     0.001453
        4, 1764308938.758225,   223,      23918,      0.024,         0,    0.000,              0.000,        1, -20 ,     300,     0.004359
        4, 1764308938.758225,   226,     474570,      0.475,     22032,    0.022,              0.013,       27, 0   ,     100,     0.001453
        4, 1764308938.758225,   227,     164852,      0.165,         0,    0.000,              0.003,       13, 0   ,     100,     0.001453
        4, 1764308938.758225,   236,    1093223,      1.093,     49278,    0.049,              0.054,       44, 0   ,     100,     0.001453
        4, 1764308938.758225,   239,    1574332,      1.574,    147832,    0.148,              0.103,       68, 0   ,     100,     0.001453
        4, 1764308938.758225,   240,     453979,      0.454,      7073,    0.007,              0.012,       23, 0   ,     100,     0.001453
        4, 1764308938.758225,   242,     903824,      0.904,     13675,    0.014,              0.023,       43, 0   ,     100,     0.001453
        4, 1764308938.758225,   243,     678134,      0.678,     41221,    0.041,              0.035,       35, 0   ,     100,     0.001453
        4, 1764308938.758225,   244,    1103598,      1.104,     48721,    0.049,              0.055,       49, 0   ,     100,     0.001453
        4, 1764308938.758225,   245,     696311,      0.696,     21575,    0.022,              0.029,       38, 0   ,     100,     0.001453
        4, 1764308938.758225,   282,     935699,      0.936,         0,    0.000,              0.000,       38, -20 ,     300,     0.004359
        4, 1764308938.758225,   286,      64789,      0.065,         0,    0.000,              0.000,        3, -20 ,     300,     0.004359
        4, 1764308938.758225,   299,     393948,      0.394,         0,    0.000,              0.008,       17, -20 ,     300,     0.004359
        4, 1764308938.758225,   307,     654495,      0.654,     15847,    0.016,              0.028,       39, -20 ,     300,     0.004359
        4, 1764308938.758225,   308,      20936,      0.021,         0,    0.000,              0.000,        1, -20 ,     300,     0.004359
        4, 1764308938.758225,   309,    4151578,      4.152,    425838,    0.426,              0.348,      268, -20 ,     300,     0.004359
        4, 1764308938.758225,   310,    3392997,      3.393,    583527,    0.584,              0.394,      202, -20 ,     300,     0.004359
        4, 1764308938.758225,   311,     475437,      0.475,         0,    0.000,              0.005,       32, -20 ,     300,     0.004359
        4, 1764308938.758225,   312,    1818987,      1.819,    319645,    0.320,              0.204,      118, -20 ,     300,     0.004359
        4, 1764308938.758225,   315,     545812,      0.546,     71345,    0.071,              0.131,       43, -20 ,     300,     0.004359
        4, 1764308938.758225,   316,     598373,      0.598,     64748,    0.065,              0.071,       33, -20 ,     300,     0.004359
        4, 1764308938.758225,   319,     192190,      0.192,     60643,    0.061,              0.030,        9, -20 ,     300,     0.004359
        4, 1764308938.758225,   321,     505832,      0.506,         0,    0.000,              0.000,       31, -20 ,     300,     0.004359
        4, 1764308938.758225,   326,      54514,      0.055,         0,    0.000,              0.004,        4, -20 ,     300,     0.004359
        4, 1764308938.758225,   362,    3877610,      3.878,    550979,    0.551,              0.389,      242, -20 ,     300,     0.004359
        4, 1764308938.758225,   368,    1470369,      1.470,    135376,    0.135,              0.109,       63, 0   ,     100,     0.001453
        4, 1764308938.758225,   386,   14361756,     14.362,   2544517,    2.545,              2.122,      939, 0   ,     100,     0.001453
        4, 1764308938.758225,   409,      11355,      0.011,         0,    0.000,              0.000,        1, 0   ,     100,     0.001453
        4, 1764308938.758225,   414,     734917,      0.735,      8554,    0.009,              0.020,       40, 0   ,     100,     0.001453
        4, 1764308938.758225,   433,     547939,      0.548,         0,    0.000,              0.000,       32, -20 ,     300,     0.004359
        4, 1764308938.758225,   437,    1152571,      1.153,     19071,    0.019,              0.017,       42, 0   ,     100,     0.001453
        4, 1764308938.758225,   438,     232214,      0.232,     15291,    0.015,              0.009,       14, 0   ,     100,     0.001453
        4, 1764308938.758225,   439,     789078,      0.789,     55119,    0.055,              0.045,       45, 0   ,     100,     0.001453
        4, 1764308938.758225,   459,     983207,      0.983,         0,    0.000,              0.000,       25, 0   ,     100,     0.001453
        4, 1764308938.758225,   500,    8871135,      8.871,         0,    0.000,              0.000,       39, -1  ,     110,     0.001598
        4, 1764308938.758225,   528,    1003778,      1.004,     51708,    0.052,              0.048,       41, 0   ,     100,     0.001453
        4, 1764308938.758225,   636,     195291,      0.195,     21025,    0.021,              0.016,       16, 0   ,     100,     0.001453
        4, 1764308938.758225,   703,    4699434,      4.699,    575010,    0.575,              0.288,      413, 0   ,     100,     0.001453
        4, 1764308938.758225,   705,  952272956,    952.273, 209336844,  209.337,            190.513,   152065, 0   ,     100,     0.001453
        4, 1764308938.758225,   734,   15609806,     15.610,   1057442,    1.057,              0.904,       74, 0   ,     100,     0.001453
        4, 1764308938.758225,   735,    2335445,      2.335,    153224,    0.153,              0.077,        8, 0   ,     100,     0.001453
        4, 1764308938.758225,   740,     491377,      0.491,     15266,    0.015,              0.015,       26, 0   ,     100,     0.001453
        4, 1764308938.758225,   773,   55886501,     55.887,   6020287,    6.020,              5.144,     1942, -20 ,     300,     0.004359
        4, 1764308938.758225,   784,   36881872,     36.882,         0,    0.000,              0.000,      935, 0   ,     100,     0.001453
        4, 1764308938.758225,   787,     591666,      0.592,     35844,    0.036,              0.018,        8, 0   ,     100,     0.001453
        4, 1764308938.758225,   790,     749108,      0.749,    308543,    0.309,              0.154,        3, 0   ,     100,     0.001453
        4, 1764308938.758225,   792,    6535510,      6.536,    928650,    0.929,              0.464,       13, 0   ,     100,     0.001453
        4, 1764308938.758225,   798,    1429224,      1.429,         0,    0.000,              0.000,        2, 0   ,     100,     0.001453
        4, 1764308938.758225,   816,     203623,      0.204,         0,    0.000,              0.000,        2, 0   ,     100,     0.001453
        4, 1764308938.758225,   825,    4499888,      4.500,   4387366,    4.387,              2.194,       12, 0   ,     100,     0.001453
        4, 1764308938.758225,   852,    2087449,      2.087,         0,    0.000,              0.000,       44, 0   ,     100,     0.001453
        4, 1764308938.758225,   854,    1698554,      1.699,         0,    0.000,              0.000,       39, 0   ,     100,     0.001453
        4, 1764308938.758225,   861,      82404,      0.082,         0,    0.000,              0.000,        7, 0   ,     100,     0.001453
        4, 1764308938.758225,   863,       8594,      0.009,         0,    0.000,              0.000,        1, 0   ,     100,     0.001453
        4, 1764308938.758225,   875,  277715342,    277.715,  44032730,   44.033,             23.645,     2308, -71 ,     300,     0.004359
        4, 1764308938.758225,   876,     331446,      0.331,         0,    0.000,              0.016,        5, 0   ,     100,     0.001453
        4, 1764308938.758225,   878,     377518,      0.378,    274772,    0.275,              0.137,        4, 0   ,     100,     0.001453
        4, 1764308938.758225,   898,    2623218,      2.623,         0,    0.000,              0.012,       64, 0   ,     100,     0.001453
        4, 1764308938.758225,   914,   30168430,     30.168,   3369717,    3.370,              2.696,     5076, 0   ,     100,     0.001453
        4, 1764308938.758225,   916,   32573799,     32.574,   3270600,    3.271,              2.722,     1140, -71 ,     300,     0.004359
        4, 1764308938.758225,   918,    1150862,      1.151,         0,    0.000,              0.000,        3, 0   ,     100,     0.001453
        4, 1764308938.758225,   954,     136113,      0.136,         0,    0.000,              0.000,       10, 0   ,     100,     0.001453
        4, 1764308938.758225,  1199,    2077463,      2.077,         0,    0.000,              0.050,        4, 0   ,     100,     0.001453
        4, 1764308938.758225,  1230,    3546224,      3.546,    351370,    0.351,              0.176,        9, 0   ,     100,     0.001453
        4, 1764308938.758225,  1481,      60835,      0.061,         0,    0.000,              0.000,        2, 0   ,     100,     0.001453
        4, 1764308938.758225,  1482,      81471,      0.081,         0,    0.000,              0.000,        2, -120,     300,     0.004359
        4, 1764308938.758225,  1680,      74015,      0.074,         0,    0.000,              0.007,        2, 0   ,     100,     0.001453
        4, 1764308938.758225,  1937,     687018,      0.687,     68664,    0.069,              0.052,       39, 0   ,     100,     0.001453
        4, 1764308938.758225,  1939,    3309836,      3.310,    197312,    0.197,              0.178,      185, 0   ,     100,     0.001453
        4, 1764308938.758225,  1945,    9810309,      9.810,   1338678,    1.339,              0.881,       76, 0   ,     100,     0.001453
        4, 1764308938.758225,  1949,      46916,      0.047,         0,    0.000,              0.000,        1, 0   ,     100,     0.001453
        4, 1764308938.758225,  1950,    8322392,      8.322,    932579,    0.933,              0.616,      369, 0   ,     100,     0.001453
        4, 1764308938.758225,  1952,      47239,      0.047,         0,    0.000,              0.000,        1, 0   ,     100,     0.001453
        4, 1764308938.758225,  1961,     358938,      0.359,         0,    0.000,              0.000,        3, 0   ,     100,     0.001453
        4, 1764308938.758225,  1962,     587915,      0.588,     21200,    0.021,              0.028,       37, 0   ,     100,     0.001453
        4, 1764308938.758225,  1963,    1081409,      1.081,     54876,    0.055,              0.052,       37, 0   ,     100,     0.001453
        4, 1764308938.758225,  2020,     937138,      0.937,     52553,    0.053,              0.046,       35, 0   ,     100,     0.001453
        4, 1764308938.758225,  2058,  195617315,    195.617,  11667590,   11.668,             10.892,     3611, 0   ,     100,     0.001453
        4, 1764308938.758225,  2059,   54846764,     54.847,   3016520,    3.017,              2.961,     3615, 0   ,     100,     0.001453
        4, 1764308938.758225,  2060,   57659464,     57.659,   3606734,    3.607,              3.411,     3618, 0   ,     100,     0.001453
        4, 1764308938.758225,  2061,     121458,      0.121,         0,    0.000,              0.000,        2, 0   ,     100,     0.001453
        4, 1764308938.758225,  2063,    3606411,      3.606,    267304,    0.267,              0.233,      185, 0   ,     100,     0.001453
        4, 1764308938.758225,  2064,     181033,      0.181,         0,    0.000,              0.000,        2, 0   ,     100,     0.001453
        4, 1764308938.758225,  2065,    3621695,      3.622,    218565,    0.219,              0.203,      184, 0   ,     100,     0.001453
        4, 1764308938.758225,  2098,     233658,      0.234,         0,    0.000,              0.000,        1, 0   ,     100,     0.001453
        4, 1764308938.758225,  2107,     719115,      0.719,    127012,    0.127,              0.064,       34, 0   ,     100,     0.001453
        4, 1764308938.758225,  2121,   30662563,     30.663,         0,    0.000,              0.000,      312, 0   ,     100,     0.001453
        4, 1764308938.758225,  2167,  653650865,    653.651,  38823213,   38.823,             31.992,    15103, 0   ,     100,     0.001453
        4, 1764308938.758225,  2221,   37628142,     37.628,         0,    0.000,              0.000,      947, 0   ,     100,     0.001453
        4, 1764308938.758225,  2388,    5475633,      5.476,         0,    0.000,              0.000,       64, 0   ,     100,     0.001453
        4, 1764308938.758225,  2402,     618176,      0.618,         0,    0.000,              0.000,        7, 0   ,     100,     0.001453
        4, 1764308938.758225,  2461, 1093622294,   1093.622,  86517484,   86.517,             71.915,     7276, 0   ,     100,     0.001453
